,tweets,polarity
681,@ChidiNdumnego @SpokesManAtiku @atiku Siamen twins,0.0
682,"@iameneji @brynxy1 When Atiku and like mind sees this tweets.
May Buhari succeed. https://t.co/RUjwnH8sb8",0.0
683,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
684,RT @NALOWA1: The Case for Our #leaders at the #FederalHighCourt Abuja Nigeria has been adjourned to 21st January 2019 for Hearing. Let Us C,0.0
685,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
686,@Solution464 @firsNigeria @ogundamisi @HSBC @atiku @MBuhari @AsoRock Can't you know when humiliation is calling at https://t.co/JDaLCUnKbQ,0.0
687,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
688,RT @DawudaHop: @ogundamisi @elrufai @atiku @TheEconomist @NGRPresident What did they say?,0.0
689,"Resounding 2019 Victory For Atiku, As Over 20,000 APC Members Defect To PDP, With Immediate Effect, Amidst Bloody A https://t.co/oNhcoaRXdJ",-0.8
690,"Resounding 2019 Victory For Atiku, As Over 20,000 APC Members Defect To PDP, With Immediate Effect, Amidst Bloody A https://t.co/sZAVB9Oozr",-0.8
691,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
692,"Resounding 2019 Victory For Atiku, As Over 20,000 APC Members Defect To PDP, With Immediate Effect, Amidst Bloody A https://t.co/FSWSDwJE0U",-0.8
693,"Resounding 2019 Victory For Atiku, As Over 20,000 APC Members Defect To PDP, With Immediate Effect, Amidst Bloody A https://t.co/GJxQWLVyid",-0.8
694,"Resounding 2019 Victory For Atiku, As Over 20,000 APC Members Defect To PDP, With Immediate Effect, Amidst Bloody A https://t.co/YGJnKHQULZ",-0.8
695,"Resounding 2019 Victory For Atiku, As Over 20,000 APC Members Defect To PDP, With Immediate Effect, Amidst Bloody A https://t.co/FzEiTwL933",-0.8
696,@Popoola91718689 @titilayo_maryam @UgochiJaneTrump @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig https://t.co/WstedDJXG1,0.0
697,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
698,"Resounding 2019 Victory For Atiku, As Over 20,000 APC Members Defect To PDP, With Immediate Effect, Amidst Bloody A https://t.co/FLIso344Di",-0.8
699,New Minimum Wage: Why Buhari Cant Be Trusted  Atiku https://t.co/1xYivYjlVQ #news,0.136363636364
700,"Resounding 2019 Victory For Atiku, As Over 20,000 APC Members Defect To PDP, With Immediate Effect, Amidst Bloody A https://t.co/V7PLzKQH9n",-0.8
701,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
702,RT @ADiAliadi2: Lol light abi? we have seen worst things in ur regime don't b deceived we will vote buhari out. Atiku is taking over https:,0.0666666666667
703,"RT @Forever_Rayyan: There is so much left to do in nigeria  Rip Yar'adau
@OfficialPDPNig @kcnaija @zinadabo1 @YouthsForAtiku @DanielOm",0.0
704,RT @JwanshakNwanse: @jamestoy @renoomokri @MBuhari Do you walk facing backward or forward? Please change your mentality and stop justifying,0.0
705,@ogundamisi @elrufai @atiku @TheEconomist @NGRPresident What did they say?,0.0
706,"BREAKING: Aso Rock, The Entire APC, Unsettled, As Bukola Saraki Gets To Work, Before Atiku Abubakar's Grand Arrival https://t.co/d6grLOrxIq",0.25
707,"BREAKING: Aso Rock, The Entire APC, Unsettled, As Bukola Saraki Gets To Work, Before Atiku Abubakar's Grand Arrival https://t.co/3rX45VEnRp",0.25
708,"BREAKING: Aso Rock, The Entire APC, Unsettled, As Bukola Saraki Gets To Work, Before Atiku Abubakar's Grand Arrival https://t.co/122l4xlXav",0.25
709,"RT @Kempez2017: Peter Obi has FINISHED @OfficialPDPNig wallahi. 

@APCUKingdom 
@MBuhari 
@fkeyamo 
@FemAdesina 
@Mr_JAGs 
@MrAbuSidiq 
@Ay",0.0
710,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
711,"BREAKING: Aso Rock, The Entire APC, Unsettled, As Bukola Saraki Gets To Work, Before Atiku Abubakar's Grand Arrival https://t.co/kshOTRLXky",0.25
712,"BREAKING: Aso Rock, The Entire APC, Unsettled, As Bukola Saraki Gets To Work, Before Atiku Abubakar's Grand Arrival https://t.co/54ki1B03n0",0.25
713,"BREAKING: Aso Rock, The Entire APC, Unsettled, As Bukola Saraki Gets To Work, Before Atiku Abubakar's Grand Arrival https://t.co/uTaxPaSJju",0.25
714,"BREAKING: Aso Rock, The Entire APC, Unsettled, As Bukola Saraki Gets To Work, Before Atiku Abubakar's Grand Arrival https://t.co/ADaXSnFPgi",0.25
715,"BREAKING: Aso Rock, The Entire APC, Unsettled, As Bukola Saraki Gets To Work, Before Atiku Abubakar's Grand Arrival https://t.co/JW699qhmNN",0.25
716,"RT @ogundamisi: FLASHBACK! @HSBC and 4 other UK   banks 'aided Nigeria corruption'

@HSBC want @atiku as it is no longer business as usua",-0.125
717,@Post_Nigeria @MBuhari @atiku B,0.0
718,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
719,@Daulahotel @SpokesManAtiku @atiku Are you high on codene or what?,0.16
720,@SaharaReporters @atiku Alhaji Atiku found it wrong that we should be donating to Guinea Bissau for election when w https://t.co/DK3tPr2ELH,-0.5
721,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
722,RT @firsNigeria: @Solution464 @ogundamisi @HSBC @atiku @MBuhari See https://t.co/MVQ7fCYLNX,0.0
723,"@osquare78 @SpokesManAtiku @atiku What of the one that does not care whether we live or die 
And watch miyette Alla https://t.co/4qcsPlAOBE",0.136363636364
724,"RT @ogundamisi: FLASHBACK! @HSBC and 4 other UK   banks 'aided Nigeria corruption'

@HSBC want @atiku as it is no longer business as usua",-0.125
725,I think he is referring to @MBuhari ABI @OfficialPDPNig @atiku @GovAyoFayose @cavilT @bukolasaraki @PdpAkwaIbom https://t.co/J0QYZRJH2Z,0.0
726,And there is no society that prospers and progresses when we disrespect our laws and orders and corruption is being https://t.co/I7XtcpnJV1,0.0
727,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
728,@Forever_Rayyan @NuhuRibadu @YouthsForAtiku @atiku @OfficialPDPNig @UcheSecondus @officialKolaO @kcnaija https://t.co/60dOYHiqft,0.0
729,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
730,@SaharaReporters @elrufai @atiku Pettiness???,0.0
731,Saraki Speaks On 2019: Im Confident Atiku WillWin https://t.co/cLyUzK5Iq3 https://t.co/8LkCoSzoFQ,0.5
732,"RT @YusufMo38333037: ""All this charges are insult to my personality; Utter rubbish and nonsensical...""

Sheikh Zakzaky reacting to fallaci",0.0
733,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
734,RT @brynxy1: Since @atiku has not denied any of the allegations against him and the @SpokesManAtiku knows it's a herculean task to debunk i,0.0
735,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
736,RT @amenahuruemu: Atiku you had 8years as vice President but our trains never worked and you come here to talk about getting Nigeria to wor,0.0
737,RT @NALOWA1: The Case for Our #leaders at the #FederalHighCourt Abuja Nigeria has been adjourned to 21st January 2019 for Hearing. Let Us C,0.0
738,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
739,Atiku is the next president of Nigeria https://t.co/3zo4e9IL6s,0.0
740,RT @umarmuchia: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting,0.25
741,"RT @Yan_biyu_: Which of these teams can you trust?

RETWEET for @MBuhari &amp; Tinubu.

LIKE for  @atiku &amp; Obasanjo. https://t.co/ZmLXmoHpno",0.0
742,RT @trueNija: See this supporter of corrupt Nigerians of the @OfficialPDPNig and now turned insane after getting dollars from @atiku they a,-0.75
743,@atiku  he's goal is to render services to the people but @MBuhari  just want to Die ruling the people..... Atiku i https://t.co/uHwN1kHOrz,0.0
744,"RT @DeeOneAyekooto: ""Buhari cannot be trusted....Trust me instead..."" 

Atiku Abubakar",0.0
745,RT @umarmuchia: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting,0.25
746,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
747,"RT @farooqkperogi: Buhari had said he would never forgive IBB. But in the run-up to the 2015 election, he not only forgave IBB, he also vis",0.0
748,@Nigerianey @Ebitu_ @MBuhari @atiku I'll vote @MoghaluKingsley,0.0
749,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
750,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
751,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
752,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
753,Adamawa Assembly To Grill Atiku's Daughter Over Non-Payment Of Salaries - https://t.co/C7RkekuOa4 https://t.co/PkxDVbjN94,0.0
754,"Next year our president, President Atiku Abubakar would have a bottle of FARO on this same table Insha Allah! https://t.co/0iPzOjVHHY",0.0
755,"@SpokesManAtiku @atiku Kola, don't let that bother you. It is a mere fallacious distractions stemming from the fact https://t.co/fnnBDGe9Y8",-0.5
756,@SpokesManAtiku @atiku Nigeria under APC is at the wrong hand to the left to the left right now the spirit of error https://t.co/I1v5TdbbC0,-0.0535714285714
757,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
758,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
759,Corruption is the reason why nigeria has a bad image &amp; nobody wants to do business with us we've to address it. We https://t.co/pMNiPXsjbq,-0.25
760,"RT @TruthBeTold_ng: Presidential flag-bearer of the PDP, Alhaji Abubakar Atiku, openly admits on national television that despite the sixte",0.0
761,"@amesdegreat @oluwaloninyo @Stalyf @GEJonathan @MBuhari Civil servants not politicians, over 70% of our budget is r https://t.co/T28JwWj8PL",0.0
762,@osquare78 @Olayemi790 @AliObaje @SpokesManAtiku @atiku clap for yourself...i would still not insult you. not today https://t.co/9I8CU3QWVN,0.0
763,RT @omoOLODUMARE7: In view of facts; @atiku has worked out a blueprint that will ensure appropriate pricing template to guarantee availabil,0.5
764,@kd2dinitiative2 @kd2dinitiative Wazirin Adamawa is possible if we stand to vote for him. Nigeria sai Atiku,0.0
765,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
766,RT @titilayo_maryam: @UgochiJaneTrump @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_w,0.0
767,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
768,"Ok, Dr. Besides voting Atiku (forget it... won't happen), do you have any workable solution to our problems? https://t.co/hmGA6wkMw2",0.5
769,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
770,"@RealOlaudah If he praises atiku now, I bet u wouldn't come here to rant this. You are also biased",0.0
771,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
772,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
773,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
774,RT @AHauwarh: Lol for more jokes text Atiku to 419 https://t.co/qv39ka0aTL,0.65
775,"2019: Tinubu made a foolish mistake with Buhari, Yorubas will vote Atiku Afenifere https://t.co/UJn5myLf0f https://t.co/RDAcwhkFDJ",0.0
776,"@atiku - As your president I'll work with all the certain sectors of the country particular banking &amp; finance, buis https://t.co/ajyejK7YQA",0.190476190476
777,#riversstate #HUAWEInova3i #UkwuBenda #iGoDeyThere #onepdp  #onepdpnigeria #biokpodialigeorge #atikumediachat https://t.co/qfU75R4rRh,0.0
778,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
779,RT @Musaayami: @MBuhari RT for Atiku and Like for Buhari https://t.co/qbwv0fmueC,0.0
780,@SpokesManAtiku @paulolahlah @atiku You people are spending too much chai!!! You have looted our money and you keep https://t.co/JAIosvzptA,0.390625
781,RT @amenahuruemu: Atiku you had 8years as vice President but our trains never worked and you come here to talk about getting Nigeria to wor,0.0
782,RT @SEYFAofficial: Atiku promises to implement a policy of commercial agriculture and encourage cooperative societies among farmers to aggr,0.0
783,RT @Forever_Rayyan: Our priority as a nation is that we should be able to feed ourselves food security is encouraging commercial agricultur,0.25
784,"@ObaloluwaT @Olayemi790 @AliObaje @SpokesManAtiku @atiku How shameful, youre supporting a man who had 8yrs without https://t.co/SebogMVZMa",0.25
785,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
786,"RT @Forever_Rayyan: There is so much left to do in nigeria  Rip Yar'adau
@OfficialPDPNig @kcnaija @zinadabo1 @YouthsForAtiku @DanielOm",0.0
787,@Atiku_B You don't know who is good luck,0.7
788,"RT @DeeOneAyekooto: If Adebanjo wins his polling Unit in Ijebu Ode for Atiku, I will buy him a new cap!!!",0.283167613636
789,"RT @Intergrity56: People are asking me why I don't criticize @atiku 

He is an aspirant,  he owes me nothing other than Promises 

@MBuhari",-0.125
790,this is @officialjaden encouraging Americans to go out and vote so Nigerian #generalelections2019 is by the corner https://t.co/nu8HHf6FnO,0.0
791,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
792,"RT @Okagbare01: My Breakfast Today Was Wow! This ""ATIKULATES BREAD"" Make Sense Die 

If You No Support @atiku Watin You Gain?

Atiku Means",0.125
793,"RT @Forever_Rayyan: There is so much left to do in nigeria  Rip Yar'adau
@OfficialPDPNig @kcnaija @zinadabo1 @YouthsForAtiku @DanielOm",0.0
794,@atiku has a vision to make nigerian families self sustaining *the Nigerian elite always talked about the national https://t.co/GtWUmyaLXv,0.0
795,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
796,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
797,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
798,@favourdesimhi @SpokesManAtiku @atiku Don't talk like a child talk like a school man. Did he not meet the requireme https://t.co/OXYoQBHOL7,0.0
799,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
800,@Forever_Rayyan @atiku @YouthsForAtiku @officialKolaO @kcnaija @AliyuAtiku @DanielOmonze @SpokesManAtiku @gnwa2019 https://t.co/QVyuclknyr,0.0
801,"RT @UcheSecondus: I am proud to inform you that the Official TV Channel for @OfficialPDPNig Presidential Campaign has been birthed.

#LetsG",0.8
802,@atiku I trust you will do something meaningful in #primaryhealthcare #healthSector https://t.co/c5FcJ62Lar,0.5
803,@DrJoeAbah I think we should just appreciate those that stood firm against the 3rd term agenda in 2006. It would be https://t.co/7iPypGqqSc,-0.1
804,"Atiku Needs Crash Course On Economy, Says Oduduwa Group - https://t.co/B2srgzthvS https://t.co/BX3oflpmCU",0.0
805,"RT @BlesynAffia: @segalink Not really,the evening stew fries during the crow #LetsGetNigeriaWorkingAgain @bukolasaraki @dino_melaye @",0.0
806,"RT @EwuluEpurepu: For d record: 

* I will boycott Nigerian election

* @atiku is not a good candidate but he's d only candidate that can d",-0.175
807,"@segalink Not really,the evening stew fries during the crow #LetsGetNigeriaWorkingAgain @bukolasaraki https://t.co/AyY8Y3U8DF",0.0
808,RT @trueNija: See this supporter of corrupt Nigerians of the @OfficialPDPNig and now turned insane after getting dollars from @atiku they a,-0.75
809,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
